ℝ³→ℝ,3520,1,,false
X (nm),Y (nm),Z (nm),n (# electrons)
3.6900000000000003e-9,2.018240421615008e-9,2.2207536109526597e-9,0.09083117812972896
3.6900000000000003e-9,1.9109239820567037e-9,2.31374383517289e-9,0.21048836165771345
3.813000000000001e-9,1.854671427639671e-9,2.3590750084507755e-9,0.9469989720713782
3.813000000000001e-9,1.7409945714284118e-9,2.4441724370953867e-9,0.3549170260365926
3.6900000000000003e-9,1.6816514531978063e-9,2.4853751004541966e-9,0.36755940510265006
3.6900000000000003e-9,1.5621934515357787e-9,2.5621460965328918e-9,0.12701329549374984
3.813000000000001e-9,1.5000621684194467e-9,2.5990102906446425e-9,0.28511293828575923
3.813000000000001e-9,1.3754317519008964e-9,2.667063646758891e-9,0.10386025942851385
3.6900000000000003e-9,1.3108289106758324e-9,2.6994015201404203e-9,0.16670780971483645
3.6900000000000003e-9,1.1816611673354908e-9,2.7583904519866882e-9,0.16156103159492607
3.813000000000001e-9,1.1149159692722793e-9,2.786037218247749e-9,0.6992361505089635
3.813000000000001e-9,9.818691083223131e-10,2.8356611317508212e-9,0.6760276433872819
3.6900000000000003e-9,9.133216716509186e-10,2.858475909307751e-9,0.9429515283936187
3.6900000000000003e-9,7.7707366939766e-10,2.898481932379234e-9,0.8628265541056456
3.813000000000001e-9,7.070732961428813e-10,2.916348462355218e-9,0.5116330118674347
3.813000000000001e-9,5.683184411749766e-10,2.9465327334717404e-9,0.30961134174045635
3.6900000000000003e-9,4.97221837193402e-10,2.959359972125395e-9,0.25401284345432285
3.6900000000000003e-9,3.5666719244630954e-10,2.9795686791602014e-9,0.2062193329645703
3.813000000000001e-9,2.848366497350268e-10,2.9872912618236158e-9,0.10720849740915195
3.813000000000001e-9,1.431984494603708e-10,2.9974214258379065e-9,0.4598415618901568
3.6900000000000003e-9,7.100000000000056e-11,3.0000000000000004e-9,0.8470338519770084
3.6900000000000003e-9,-7.099999999999944e-11,3.0000000000000004e-9,0.6727410470389686
3.813000000000001e-9,-1.4319844946036702e-10,2.9974214258379065e-9,0.2328128329371193
3.813000000000001e-9,-2.8483664973502307e-10,2.9872912618236158e-9,0.6141651699665467
3.6900000000000003e-9,-3.5666719244630846e-10,2.9795686791602018e-9,0.9869241004184341
3.6900000000000003e-9,-4.972218371934009e-10,2.9593599721253956e-9,0.8739211306196613
3.813000000000001e-9,-5.68318441174978e-10,2.94653273347174e-9,0.21307211121241876
3.813000000000001e-9,-7.070732961428828e-10,2.9163484623552176e-9,0.8434089727951396
3.6900000000000003e-9,-7.770736693976589e-10,2.8984819323792343e-9,0.38402682924666753
3.6900000000000003e-9,-9.133216716509175e-10,2.8584759093077516e-9,0.6514621341321521
3.813000000000001e-9,-9.81869108322312e-10,2.8356611317508216e-9,0.6663444868200845
3.813000000000001e-9,-1.1149159692722783e-9,2.7860372182477494e-9,0.11024085424596308
3.6900000000000003e-9,-1.1816611673354875e-9,2.75839045198669e-9,0.04009184401954313
3.6900000000000003e-9,-1.3108289106758291e-9,2.699401520140422e-9,0.8917547363385467
3.813000000000001e-9,-1.3754317519008954e-9,2.6670636467588913e-9,0.6241827797288306
3.813000000000001e-9,-1.5000621684194457e-9,2.599010290644643e-9,0.01402235160482812
3.6900000000000003e-9,-1.5621934515357802e-9,2.562146096532891e-9,0.08159183856978869
3.6900000000000003e-9,-1.6816514531978078e-9,2.485375100454196e-9,0.20157887678090847
3.813000000000001e-9,-1.7409945714284111e-9,2.4441724370953875e-9,0.5393533813435065
3.813000000000001e-9,-1.8546714276396704e-9,2.3590750084507763e-9,0.5722502645839982
3.6900000000000003e-9,-1.9109239820567017e-9,2.3137438351728916e-9,0.365736869695102
3.6900000000000003e-9,-2.018240421615006e-9,2.2207536109526614e-9,0.7547222372121078
3.813000000000001e-9,-2.0711157620953977e-9,2.171524925023888e-9,0.4456023402188566
3.813000000000001e-9,-2.171524925023887e-9,2.0711157620953985e-9,0.8497905835949972
3.6900000000000003e-9,-2.2207536109526585e-9,2.0182404216150094e-9,0.45278678470686295
3.6900000000000003e-9,-2.3137438351728887e-9,1.910923982056705e-9,0.9597656960644875
3.813000000000001e-9,-2.3590750084507755e-9,1.8546714276396715e-9,0.05925329535550261
3.813000000000001e-9,-2.4441724370953867e-9,1.7409945714284122e-9,0.7940787874175056
3.6900000000000003e-9,-2.4853751004541962e-9,1.6816514531978063e-9,0.577182749799503
3.6900000000000003e-9,-2.5621460965328914e-9,1.5621934515357787e-9,0.45498441227977104
3.813000000000001e-9,-2.5990102906446425e-9,1.500062168419447e-9,0.8758794682369471
3.813000000000001e-9,-2.667063646758891e-9,1.3754317519008966e-9,0.26419743761730186
3.6900000000000003e-9,-2.6994015201404203e-9,1.3108289106758326e-9,0.4757435782662991
3.6900000000000003e-9,-2.7583904519866882e-9,1.181661167335491e-9,0.33028953736305566
3.813000000000001e-9,-2.78603721824775e-9,1.114915969272277e-9,0.6941122720385193
3.813000000000001e-9,-2.835661131750822e-9,9.818691083223108e-10,0.07545991544319319
3.6900000000000003e-9,-2.858475909307751e-9,9.133216716509188e-10,0.3544730618776033
3.6900000000000003e-9,-2.898481932379234e-9,7.770736693976602e-10,0.37626414503281325
3.813000000000001e-9,-2.9163484623552172e-9,7.07073296142884e-10,0.4101458738926861
3.813000000000001e-9,-2.9465327334717396e-9,5.683184411749795e-10,0.39053632762228574
3.6900000000000003e-9,-2.959359972125395e-9,4.972218371934022e-10,0.49295859019968136
3.6900000000000003e-9,-2.9795686791602014e-9,3.5666719244630975e-10,0.24438561022303196
3.813000000000001e-9,-2.9872912618236158e-9,2.8483664973502695e-10,0.8698030934734663
3.813000000000001e-9,-2.9974214258379065e-9,1.4319844946037097e-10,0.7911490917132047
3.9360000000000005e-9,-3.0000000000000004e-9,7.1e-11,0.7990964666947679
3.9360000000000005e-9,-3.0000000000000004e-9,-7.1e-11,0.19109405250493106
4.059e-9,-2.9974214258379065e-9,-1.4319844946036903e-10,0.5360813156649794
4.059e-9,-2.9872912618236158e-9,-2.8483664973502503e-10,0.7152139325422312
3.9360000000000005e-9,-2.9795686791602014e-9,-3.566671924463093e-10,0.3328591678610806
3.9360000000000005e-9,-2.959359972125395e-9,-4.972218371934017e-10,0.11018607644695921
4.059e-9,-2.94653273347174e-9,-5.683184411749776e-10,0.18724106465906576
4.059e-9,-2.9163484623552176e-9,-7.070732961428824e-10,0.2603785141784726
3.9360000000000005e-9,-2.898481932379234e-9,-7.770736693976598e-10,0.3604651216191992
3.9360000000000005e-9,-2.858475909307751e-9,-9.133216716509184e-10,0.7647580648660115
4.059e-9,-2.8356611317508216e-9,-9.81869108322312e-10,0.6252657932528152
4.059e-9,-2.7860372182477494e-9,-1.1149159692722783e-9,0.815856376424509
3.9360000000000005e-9,-2.7583904519866895e-9,-1.1816611673354886e-9,0.7334809928987213
3.9360000000000005e-9,-2.6994015201404215e-9,-1.3108289106758302e-9,0.8451163250430643
4.059e-9,-2.6670636467588913e-9,-1.3754317519008956e-9,0.9540054710385797
4.059e-9,-2.599010290644643e-9,-1.5000621684194459e-9,0.23875935965435124
3.9360000000000005e-9,-2.5621460965328914e-9,-1.5621934515357791e-9,0.26936229214799334
3.9360000000000005e-9,-2.4853751004541962e-9,-1.6816514531978068e-9,0.3097738989730823
4.059e-9,-2.444172437095387e-9,-1.7409945714284111e-9,0.8328085798280058
4.059e-9,-2.359075008450776e-9,-1.8546714276396704e-9,0.5754270378073074
3.9360000000000005e-9,-2.3137438351728904e-9,-1.9109239820567033e-9,0.3796033653991626
3.9360000000000005e-9,-2.22075361095266e-9,-2.0182404216150078e-9,0.4816777345401876
4.059e-9,-2.171524925023888e-9,-2.071115762095398e-9,0.6876480099550526
4.059e-9,-2.0711157620953985e-9,-2.1715249250238876e-9,0.06954713002089286
3.9360000000000005e-9,-2.0182404216150078e-9,-2.22075361095266e-9,0.919562571980596
3.9360000000000005e-9,-1.9109239820567033e-9,-2.3137438351728904e-9,0.5727452064807085
4.059e-9,-1.8546714276396707e-9,-2.359075008450776e-9,0.5375807596047284
4.059e-9,-1.7409945714284114e-9,-2.444172437095387e-9,0.35804619074995714
3.9360000000000005e-9,-1.681651453197807e-9,-2.4853751004541962e-9,0.2443643665742269
3.9360000000000005e-9,-1.5621934515357793e-9,-2.5621460965328914e-9,0.7652365903137466
4.059e-9,-1.5000621684194463e-9,-2.599010290644643e-9,0.3125302519178098
4.059e-9,-1.375431751900896e-9,-2.6670636467588913e-9,0.4622674686971481
3.9360000000000005e-9,-1.3108289106758304e-9,-2.6994015201404215e-9,0.5081904460640322
3.9360000000000005e-9,-1.1816611673354888e-9,-2.7583904519866895e-9,0.7988284171507469
4.059e-9,-1.1149159692722785e-9,-2.7860372182477494e-9,0.6296093594913835
4.059e-9,-9.818691083223123e-10,-2.8356611317508216e-9,0.05627987415089031
3.9360000000000005e-9,-9.133216716509188e-10,-2.858475909307751e-9,0.5590385625569259
3.9360000000000005e-9,-7.770736693976602e-10,-2.898481932379234e-9,0.5145073161862319
4.059e-9,-7.070732961428828e-10,-2.9163484623552176e-9,0.7147694427118899
4.059e-9,-5.683184411749783e-10,-2.94653273347174e-9,0.49134890954539245
3.9360000000000005e-9,-4.972218371934016e-10,-2.959359972125395e-9,0.3699593609813716
3.9360000000000005e-9,-3.566671924463092e-10,-2.9795686791602014e-9,0.28956078491268256
4.059e-9,-2.848366497350251e-10,-2.9872912618236158e-9,0.35716579220634803
4.059e-9,-1.4319844946036909e-10,-2.9974214258379065e-9,0.2725405458091007
3.9360000000000005e-9,-7.100000000000085e-11,-3.0000000000000004e-9,0.9254928144385506
3.9360000000000005e-9,7.099999999999915e-11,-3.0000000000000004e-9,0.42946998846023043
4.059e-9,1.4319844946036875e-10,-2.9974214258379065e-9,0.6537337364578756
4.059e-9,2.848366497350248e-10,-2.9872912618236158e-9,0.4932880221215261
3.9360000000000005e-9,3.5666719244630887e-10,-2.9795686791602018e-9,0.35345790113631403
3.9360000000000005e-9,4.972218371934013e-10,-2.9593599721253956e-9,0.5574517443350182
4.059e-9,5.683184411749778e-10,-2.94653273347174e-9,0.45895639794193255
4.059e-9,7.070732961428826e-10,-2.9163484623552176e-9,0.18278204167067114
3.9360000000000005e-9,7.770736693976598e-10,-2.898481932379234e-9,0.543242271085559
3.9360000000000005e-9,9.133216716509184e-10,-2.858475909307751e-9,0.5014235927665992
4.059e-9,9.818691083223119e-10,-2.8356611317508216e-9,0.8631735945021226
4.059e-9,1.114915969272278e-9,-2.7860372182477494e-9,0.3905492648754262
3.9360000000000005e-9,1.1816611673354884e-9,-2.7583904519866895e-9,0.5587560108455464
3.9360000000000005e-9,1.31082891067583e-9,-2.6994015201404215e-9,0.29886589247978257
4.059e-9,1.3754317519008958e-9,-2.6670636467588913e-9,0.8474371043490504
4.059e-9,1.500062168419446e-9,-2.599010290644643e-9,0.2928183455373379
3.9360000000000005e-9,1.562193451535778e-9,-2.562146096532892e-9,0.9701618095685212
3.9360000000000005e-9,1.6816514531978057e-9,-2.485375100454197e-9,0.631796016295156
4.059e-9,1.7409945714284114e-9,-2.444172437095387e-9,0.8243692564609955
4.059e-9,1.8546714276396707e-9,-2.359075008450776e-9,0.724716750847447
3.9360000000000005e-9,1.910923982056703e-9,-2.3137438351728904e-9,0.14581502348537612
3.9360000000000005e-9,2.0182404216150073e-9,-2.22075361095266e-9,0.22022930576140864
4.059e-9,2.071115762095398e-9,-2.1715249250238876e-9,0.0741514597277434
4.059e-9,2.1715249250238876e-9,-2.071115762095398e-9,0.9166272440173057
3.9360000000000005e-9,2.2207536109526597e-9,-2.018240421615008e-9,0.24094133663540473
3.9360000000000005e-9,2.31374383517289e-9,-1.9109239820567037e-9,0.9830191039180296
4.059e-9,2.3590750084507755e-9,-1.854671427639671e-9,0.5208685932516116
4.059e-9,2.4441724370953867e-9,-1.7409945714284118e-9,0.980719359413723
3.9360000000000005e-9,2.4853751004541962e-9,-1.6816514531978074e-9,0.825531755533871
3.9360000000000005e-9,2.5621460965328914e-9,-1.5621934515357797e-9,0.6371853740506284
4.059e-9,2.599010290644643e-9,-1.5000621684194452e-9,0.9532385172333098
4.059e-9,2.6670636467588913e-9,-1.375431751900895e-9,0.524730775438672
3.9360000000000005e-9,2.699401520140421e-9,-1.3108289106758312e-9,0.9435415884896785
3.9360000000000005e-9,2.758390451986689e-9,-1.1816611673354896e-9,0.5553782261544533
4.059e-9,2.786037218247749e-9,-1.1149159692722791e-9,0.9411692915714941
4.059e-9,2.8356611317508212e-9,-9.81869108322313e-10,0.048681853878779324
3.9360000000000005e-9,2.858475909307751e-9,-9.133216716509184e-10,0.807764454875506
3.9360000000000005e-9,2.898481932379234e-9,-7.770736693976598e-10,0.11580048290429668
4.059e-9,2.9163484623552172e-9,-7.070732961428836e-10,0.7109654956882872
4.059e-9,2.9465327334717396e-9,-5.683184411749791e-10,0.44041985929548977
3.9360000000000005e-9,2.959359972125395e-9,-4.972218371934018e-10,0.3559392611334399
3.9360000000000005e-9,2.9795686791602014e-9,-3.5666719244630933e-10,0.267830162921619
4.059e-9,2.9872912618236158e-9,-2.848366497350253e-10,0.021604345493293042
4.059e-9,2.9974214258379065e-9,-1.431984494603693e-10,0.754339834780576
3.9360000000000005e-9,3.0000000000000004e-9,-7.10000000000017e-11,0.8700202346640163
3.9360000000000005e-9,3.0000000000000004e-9,7.09999999999983e-11,0.48346687641552344
4.059e-9,2.9974214258379065e-9,1.4319844946036854e-10,0.16713777578341082
4.059e-9,2.9872912618236158e-9,2.8483664973502457e-10,0.25001252220203296
3.9360000000000005e-9,2.9795686791602018e-9,3.566671924463086e-10,0.2627295279680454
3.9360000000000005e-9,2.9593599721253956e-9,4.972218371934011e-10,0.2713162000248489
4.059e-9,2.94653273347174e-9,5.683184411749783e-10,0.4540210234981117
4.059e-9,2.9163484623552176e-9,7.07073296142883e-10,0.4587800105457379
3.9360000000000005e-9,2.8984819323792343e-9,7.77073669397659e-10,0.32524691240970427
3.9360000000000005e-9,2.8584759093077516e-9,9.133216716509176e-10,0.46905284640312994
4.059e-9,2.835661131750822e-9,9.81869108322311e-10,0.5501773469424578
4.059e-9,2.78603721824775e-9,1.1149159692722773e-9,0.47140713694319036
3.9360000000000005e-9,2.7583904519866895e-9,1.1816611673354888e-9,0.7860617382786013
3.9360000000000005e-9,2.6994015201404215e-9,1.3108289106758304e-9,0.9020555612175697
4.059e-9,2.6670636467588917e-9,1.3754317519008944e-9,0.5326562859742836
4.059e-9,2.5990102906446433e-9,1.5000621684194446e-9,0.4784798321850994
3.9360000000000005e-9,2.5621460965328914e-9,1.5621934515357791e-9,0.40912523066291395
3.9360000000000005e-9,2.4853751004541962e-9,1.6816514531978068e-9,0.18850354830685956
4.059e-9,2.444172437095387e-9,1.7409945714284111e-9,0.7032886967573302
4.059e-9,2.359075008450776e-9,1.8546714276396704e-9,0.6764959588535026
3.9360000000000005e-9,2.3137438351728904e-9,1.910923982056703e-9,0.33864235736183135
3.9360000000000005e-9,2.22075361095266e-9,2.0182404216150073e-9,0.07177591224627045
4.059e-9,2.171524925023887e-9,2.0711157620953985e-9,0.6535276846136698
4.059e-9,2.0711157620953977e-9,2.171524925023888e-9,0.36981106168560074
3.9360000000000005e-9,2.018240421615008e-9,2.2207536109526597e-9,0.9400677313664282
3.9360000000000005e-9,1.9109239820567037e-9,2.31374383517289e-9,0.16041392641497654
4.059e-9,1.854671427639671e-9,2.3590750084507755e-9,0.9318216543436059
4.059e-9,1.7409945714284118e-9,2.4441724370953867e-9,0.8523085562854258
3.9360000000000005e-9,1.6816514531978063e-9,2.4853751004541966e-9,0.6275115466207984
3.9360000000000005e-9,1.5621934515357787e-9,2.5621460965328918e-9,0.5961795778741213
4.059e-9,1.5000621684194467e-9,2.5990102906446425e-9,0.7925654943887669
4.059e-9,1.3754317519008964e-9,2.667063646758891e-9,0.4371588471833373
3.9360000000000005e-9,1.3108289106758324e-9,2.6994015201404203e-9,0.4647394722319643
3.9360000000000005e-9,1.1816611673354908e-9,2.7583904519866882e-9,0.42693685362460365
4.059e-9,1.1149159692722793e-9,2.786037218247749e-9,0.8475966649810146
4.059e-9,9.818691083223131e-10,2.8356611317508212e-9,0.7767293214949621
3.9360000000000005e-9,9.133216716509186e-10,2.858475909307751e-9,0.15581761989139342
3.9360000000000005e-9,7.7707366939766e-10,2.898481932379234e-9,0.6338217850839676
4.059e-9,7.070732961428813e-10,2.916348462355218e-9,0.7584919166768842
4.059e-9,5.683184411749766e-10,2.9465327334717404e-9,0.46861487225110976
3.9360000000000005e-9,4.97221837193402e-10,2.959359972125395e-9,0.4222524040226552
3.9360000000000005e-9,3.5666719244630954e-10,2.9795686791602014e-9,0.6978003462673504
4.059e-9,2.848366497350268e-10,2.9872912618236158e-9,0.5644601422722728
4.059e-9,1.431984494603708e-10,2.9974214258379065e-9,0.31489162666190706
3.9360000000000005e-9,7.100000000000056e-11,3.0000000000000004e-9,0.1634735658194969
3.9360000000000005e-9,-7.099999999999944e-11,3.0000000000000004e-9,0.2433602411905441
4.059e-9,-1.4319844946036702e-10,2.9974214258379065e-9,0.15007390142422583
4.059e-9,-2.8483664973502307e-10,2.9872912618236158e-9,0.32818141501220255
3.9360000000000005e-9,-3.5666719244630846e-10,2.9795686791602018e-9,0.8246131917080848
3.9360000000000005e-9,-4.972218371934009e-10,2.9593599721253956e-9,0.851728334862546
4.059e-9,-5.68318441174978e-10,2.94653273347174e-9,0.11886645138655494
4.059e-9,-7.070732961428828e-10,2.9163484623552176e-9,0.8367095722570619
3.9360000000000005e-9,-7.770736693976589e-10,2.8984819323792343e-9,0.336906155809953
3.9360000000000005e-9,-9.133216716509175e-10,2.8584759093077516e-9,0.17424108221089707
4.059e-9,-9.81869108322312e-10,2.8356611317508216e-9,0.3093920167196733
4.059e-9,-1.1149159692722783e-9,2.7860372182477494e-9,0.1937935703471767
3.9360000000000005e-9,-1.1816611673354875e-9,2.75839045198669e-9,0.30029029413688535
3.9360000000000005e-9,-1.3108289106758291e-9,2.699401520140422e-9,0.8752585849627438
4.059e-9,-1.3754317519008954e-9,2.6670636467588913e-9,0.7979546184208666
4.059e-9,-1.5000621684194457e-9,2.599010290644643e-9,0.9300444939043674
3.9360000000000005e-9,-1.5621934515357802e-9,2.562146096532891e-9,0.6277550812513629
3.9360000000000005e-9,-1.6816514531978078e-9,2.485375100454196e-9,0.7056252650910094
4.059e-9,-1.7409945714284111e-9,2.4441724370953875e-9,0.7729369878147435
4.059e-9,-1.8546714276396704e-9,2.3590750084507763e-9,0.7018234410713518
3.9360000000000005e-9,-1.9109239820567017e-9,2.3137438351728916e-9,0.4516752418786002
3.9360000000000005e-9,-2.018240421615006e-9,2.2207536109526614e-9,0.8121732249040575
4.059e-9,-2.0711157620953977e-9,2.171524925023888e-9,0.5231201245936901
4.059e-9,-2.171524925023887e-9,2.0711157620953985e-9,0.761066466246887
3.9360000000000005e-9,-2.2207536109526585e-9,2.0182404216150094e-9,0.11089768104274711
3.9360000000000005e-9,-2.3137438351728887e-9,1.910923982056705e-9,0.6999976668540617
4.059e-9,-2.3590750084507755e-9,1.8546714276396715e-9,0.46850301199661204
4.059e-9,-2.4441724370953867e-9,1.7409945714284122e-9,0.4418189018744626
3.9360000000000005e-9,-2.4853751004541962e-9,1.6816514531978063e-9,0.9731661136088895
3.9360000000000005e-9,-2.5621460965328914e-9,1.5621934515357787e-9,0.9273411425918835
4.059e-9,-2.5990102906446425e-9,1.500062168419447e-9,0.8023053188871153
4.059e-9,-2.667063646758891e-9,1.3754317519008966e-9,0.1848900540643541
3.9360000000000005e-9,-2.6994015201404203e-9,1.3108289106758326e-9,0.705866375693015
3.9360000000000005e-9,-2.7583904519866882e-9,1.181661167335491e-9,0.34176930603707967
4.059e-9,-2.78603721824775e-9,1.114915969272277e-9,0.15413510434270605
4.059e-9,-2.835661131750822e-9,9.818691083223108e-10,0.44987456065377807
3.9360000000000005e-9,-2.858475909307751e-9,9.133216716509188e-10,0.2926972762542921
3.9360000000000005e-9,-2.898481932379234e-9,7.770736693976602e-10,0.6657782141086519
4.059e-9,-2.9163484623552172e-9,7.07073296142884e-10,0.8806237095859127
4.059e-9,-2.9465327334717396e-9,5.683184411749795e-10,0.7774419385950923
3.9360000000000005e-9,-2.959359972125395e-9,4.972218371934022e-10,0.9729299489781155
3.9360000000000005e-9,-2.9795686791602014e-9,3.5666719244630975e-10,0.45751590234262374
4.059e-9,-2.9872912618236158e-9,2.8483664973502695e-10,0.8455241740969465
4.059e-9,-2.9974214258379065e-9,1.4319844946037097e-10,0.4174290462388103
4.182000000000001e-9,-3.0000000000000004e-9,7.1e-11,0.5576929999869287
4.182000000000001e-9,-3.0000000000000004e-9,-7.1e-11,0.40662828304350807
4.305e-9,-2.9974214258379065e-9,-1.4319844946036903e-10,0.137606289830017
4.305e-9,-2.9872912618236158e-9,-2.8483664973502503e-10,0.6854533852199245
4.182000000000001e-9,-2.9795686791602014e-9,-3.566671924463093e-10,0.39068018861299203
4.182000000000001e-9,-2.959359972125395e-9,-4.972218371934017e-10,0.7134327754916051
4.305e-9,-2.94653273347174e-9,-5.683184411749776e-10,0.2037938396651342
4.305e-9,-2.9163484623552176e-9,-7.070732961428824e-10,0.5295514890371399
4.182000000000001e-9,-2.898481932379234e-9,-7.770736693976598e-10,0.5911745593692597
4.182000000000001e-9,-2.858475909307751e-9,-9.133216716509184e-10,0.3499638210366932
4.305e-9,-2.8356611317508216e-9,-9.81869108322312e-10,0.7781215534913557
4.305e-9,-2.7860372182477494e-9,-1.1149159692722783e-9,0.03373604107103434
4.182000000000001e-9,-2.7583904519866895e-9,-1.1816611673354886e-9,0.00890646451353283
4.182000000000001e-9,-2.6994015201404215e-9,-1.3108289106758302e-9,0.09790532603380653
4.305e-9,-2.6670636467588913e-9,-1.3754317519008956e-9,0.1184126551900716
4.305e-9,-2.599010290644643e-9,-1.5000621684194459e-9,0.7984261233944598
4.182000000000001e-9,-2.5621460965328914e-9,-1.5621934515357791e-9,0.11428284159966207
4.182000000000001e-9,-2.4853751004541962e-9,-1.6816514531978068e-9,0.4377166738916257
4.305e-9,-2.444172437095387e-9,-1.7409945714284111e-9,0.834898356838106
4.305e-9,-2.359075008450776e-9,-1.8546714276396704e-9,0.29839174377311617
4.182000000000001e-9,-2.3137438351728904e-9,-1.9109239820567033e-9,0.9134489959275067
4.182000000000001e-9,-2.22075361095266e-9,-2.0182404216150078e-9,0.9421745616457807
4.305e-9,-2.171524925023888e-9,-2.071115762095398e-9,0.10946616762794226
4.305e-9,-2.0711157620953985e-9,-2.1715249250238876e-9,0.770793929914969
4.182000000000001e-9,-2.0182404216150078e-9,-2.22075361095266e-9,0.4299536639689796
4.182000000000001e-9,-1.9109239820567033e-9,-2.3137438351728904e-9,0.24905829550806047
4.305e-9,-1.8546714276396707e-9,-2.359075008450776e-9,0.8887756182965638
4.305e-9,-1.7409945714284114e-9,-2.444172437095387e-9,0.46665612777659193
4.182000000000001e-9,-1.681651453197807e-9,-2.4853751004541962e-9,0.01881624966933193
4.182000000000001e-9,-1.5621934515357793e-9,-2.5621460965328914e-9,0.6269893272824759
4.305e-9,-1.5000621684194463e-9,-2.599010290644643e-9,0.2486384971422465
4.305e-9,-1.375431751900896e-9,-2.6670636467588913e-9,0.12278062830248093
4.182000000000001e-9,-1.3108289106758304e-9,-2.6994015201404215e-9,0.368606365078889
4.182000000000001e-9,-1.1816611673354888e-9,-2.7583904519866895e-9,0.29711407660390154
4.305e-9,-1.1149159692722785e-9,-2.7860372182477494e-9,0.6610692013105396
4.305e-9,-9.818691083223123e-10,-2.8356611317508216e-9,0.5109056632778773
4.182000000000001e-9,-9.133216716509188e-10,-2.858475909307751e-9,0.7730514400784188
4.182000000000001e-9,-7.770736693976602e-10,-2.898481932379234e-9,0.709035875801825
4.305e-9,-7.070732961428828e-10,-2.9163484623552176e-9,0.9399281969311757
4.305e-9,-5.683184411749783e-10,-2.94653273347174e-9,0.6653591908780031
4.182000000000001e-9,-4.972218371934016e-10,-2.959359972125395e-9,0.1486910403399696
4.182000000000001e-9,-3.566671924463092e-10,-2.9795686791602014e-9,0.2597858555194612
4.305e-9,-2.848366497350251e-10,-2.9872912618236158e-9,0.8322875277812304
4.305e-9,-1.4319844946036909e-10,-2.9974214258379065e-9,0.8609391035631694
4.182000000000001e-9,-7.100000000000085e-11,-3.0000000000000004e-9,0.908136454754857
4.182000000000001e-9,7.099999999999915e-11,-3.0000000000000004e-9,0.4214428829306225
4.305e-9,1.4319844946036875e-10,-2.9974214258379065e-9,0.2276393040769069
4.305e-9,2.848366497350248e-10,-2.9872912618236158e-9,0.23587259446746067
4.182000000000001e-9,3.5666719244630887e-10,-2.9795686791602018e-9,0.1974462875946662
4.182000000000001e-9,4.972218371934013e-10,-2.9593599721253956e-9,0.7454245982601538
4.305e-9,5.683184411749778e-10,-2.94653273347174e-9,0.7216204797882138
4.305e-9,7.070732961428826e-10,-2.9163484623552176e-9,0.9087911022702051
4.182000000000001e-9,7.770736693976598e-10,-2.898481932379234e-9,0.9714696196430902
4.182000000000001e-9,9.133216716509184e-10,-2.858475909307751e-9,0.2698781443360444
4.305e-9,9.818691083223119e-10,-2.8356611317508216e-9,0.6330300949229428
4.305e-9,1.114915969272278e-9,-2.7860372182477494e-9,0.08459734191216195
4.182000000000001e-9,1.1816611673354884e-9,-2.7583904519866895e-9,0.6948539878286123
4.182000000000001e-9,1.31082891067583e-9,-2.6994015201404215e-9,0.596032543810693
4.305e-9,1.3754317519008958e-9,-2.6670636467588913e-9,0.7322704924390887
4.305e-9,1.500062168419446e-9,-2.599010290644643e-9,0.9180908750124404
4.182000000000001e-9,1.562193451535778e-9,-2.562146096532892e-9,0.010054477986653598
4.182000000000001e-9,1.6816514531978057e-9,-2.485375100454197e-9,0.9613982900908414
4.305e-9,1.7409945714284114e-9,-2.444172437095387e-9,0.03507012198989434
4.305e-9,1.8546714276396707e-9,-2.359075008450776e-9,0.6830217498532398
4.182000000000001e-9,1.910923982056703e-9,-2.3137438351728904e-9,0.05033648734234619
4.182000000000001e-9,2.0182404216150073e-9,-2.22075361095266e-9,0.6186997988277291
4.305e-9,2.071115762095398e-9,-2.1715249250238876e-9,0.010931259477205302
4.305e-9,2.1715249250238876e-9,-2.071115762095398e-9,0.5361664777118464
4.182000000000001e-9,2.2207536109526597e-9,-2.018240421615008e-9,0.7459460035709913
4.182000000000001e-9,2.31374383517289e-9,-1.9109239820567037e-9,0.3491431507552474
4.305e-9,2.3590750084507755e-9,-1.854671427639671e-9,0.18595949770211218
4.305e-9,2.4441724370953867e-9,-1.7409945714284118e-9,0.8293086883208529
4.182000000000001e-9,2.4853751004541962e-9,-1.6816514531978074e-9,0.7724889979854649
4.182000000000001e-9,2.5621460965328914e-9,-1.5621934515357797e-9,0.8653535720350584
4.305e-9,2.599010290644643e-9,-1.5000621684194452e-9,0.23240736230759584
4.305e-9,2.6670636467588913e-9,-1.375431751900895e-9,0.09970024429869329
4.182000000000001e-9,2.699401520140421e-9,-1.3108289106758312e-9,0.4318988116589746
4.182000000000001e-9,2.758390451986689e-9,-1.1816611673354896e-9,0.0022163496527350945
4.305e-9,2.786037218247749e-9,-1.1149159692722791e-9,0.13960598218289733
4.305e-9,2.8356611317508212e-9,-9.81869108322313e-10,0.5965531323998213
4.182000000000001e-9,2.858475909307751e-9,-9.133216716509184e-10,0.5001989018958917
4.182000000000001e-9,2.898481932379234e-9,-7.770736693976598e-10,0.6148706069561348
4.305e-9,2.9163484623552172e-9,-7.070732961428836e-10,0.4722411816641975
4.305e-9,2.9465327334717396e-9,-5.683184411749791e-10,0.39660874567500815
4.182000000000001e-9,2.959359972125395e-9,-4.972218371934018e-10,0.12895358785184186
